Index,Matrix,Recording,Side,TimeStamp,Type
0,[  0   0   0   0   0   0   1   1   0   0   0   0   0   2   0  -1  -2  -3  -2  -1   0   3   5   0  -3  -1   0   0  -1   0  -4  -6  -3  -3  -2   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1   6   1   0  -2  -3  -2  -1   0   6   9   1  -3  -1   0   0  -1   0  -4  -6  -4  -4  -2   0   0   0   0   0   0   0   0   0   1   0   0   0   0   7  11   5   0  -2  -3  -2  -1   3  10  14   2  -2  -1   0   0  -1  -1  -6  -8  -7  -5  -3   0   0   0   0   0   0   0   0   0   0   0   0   0   1  24  40  12   0  -2  -3  -3  -2   7  33  38   7  -1  -1   0  -1  -2  -4 -10 -15 -14 -11  -6   0   0   0   0   0   0   0  -2  -4  -7  -4  -1   0   3  70 124  42   0  -3  -6 -10 -10  10 142 158  15  -3  -2  -2  -3  -7 -14 -25 -39 -40 -31 -17  -2   0   0   0   0   0   0  -3  -7 -12  -7  -2   0   3  71 132  99   5  -3  -7 -14 -14  14 186 223  53  -2  -3  -2  -3  -8 -20 -32 -51 -54 -42 -22  -3   0   0   0   0   0   0  -3  -6 -10  -6  -1   0   1  39 129 122  16  -2  -7 -14 -14   3 142 226  92   0  -2  -2  -3  -8 -18 -31 -49 -54 -41 -21  -3   0   0   0   0   0   0  -1  -3  -5  -3  -1   0   0  14  89 116  21   0  -6 -11 -12  -4  83 223 122   4  -1  -1  -2  -6 -13 -25 -43 -46 -36 -18  -3   0   0   0   0   0   0   0  11  20   4   0   0   0   5  28  51  18   2  -3  -8  -9  -4  30 160 124  10   0   0   0   0   3  -9 -25 -31 -25 -12  -1   0   0   0   0   0   0   4  56 125  26   0   0   0   1  11  36  27   5  -3 -10 -13 -10  -1  49  83  12   0   0   0   9  52  25 -23 -38 -32 -15  -2   0   0   0   0   0   0   3  76 161  75   2   0   0  -1   3  25  31   9  -4 -16 -20 -20 -21  12  67  14   0  -1   0  21 142 125 -12 -55 -47 -24  -3   0   0   0   0   0   0   1  63 162 114  11   0   0  -2   0  12  20  10  -2 -15 -21 -21 -28 -10  29  13   0  -1   0  19 142 160  40 -52 -48 -25  -3   0   0   0   0   0   0   0  23 140 120  21   0   0  -2  -2   3   9   8   0 -11 -17 -19 -25 -17   7  10   0   0   0   9 117 164  79 -39 -42 -21  -3   0   0   0   0   0   0   0   7  45  62  15   1   0   0   0   3   4   4   3  -2  -7  -8  -9  -2   8   9   2   0   0   4  53  99  56 -12 -20 -10  -1   0   0   0   0   0   0   0   5  16  18   7   1   0   0   1   3   3   3   4   3  -1  -3  -1   3   7   7   3   0   0   3  18  41  44  14  -9  -4   0   0   0   0   0   0   0   0   0   9   9   3   1   0   0   0   2   2   3   5  11   0  -1  -1   2   4   6   3   0   0   2  13  41  60  23  -6  -3   0   0   0   0   0   0   0   0   0   3   3   2   1   0   0   0   1   1   3  10  17   7   0  -1   1   5   7   5   0   0   0   9  31  60  29  -4  -3   0   0   0   0   0   0   0   0   0   1   1   1   0   0   1   1   1   0   3  11  18  10   0   0   2   5   7   5   1   0   0   7  20  46  32  -2  -1   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1   1   1   0   0   7  15  11   1   0   2   4   6   4   1   0   0   8  22  43  37   0  -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   2   1   0   0   1  11   6   1   0   0   1   3   3   0   0   0  10  30  62  51   7   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   1   0   0   0   3   4   2   1   0   0   1   2   0   0   0   9  30  73  60  10   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   2   0  -1   0   1   2   3   3   3   0   0   1   0   0   1   9  23  58  54  11   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   3   0   0  -1   0   1   3   7  10   3   0   1   1   1   3   9  17  42  42  11   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   3   0   0  -1   0   1   3  10  14   5   2   1   2   3   9   9  10  22  21   5   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   3   2   0   0  -1   0   0   3   9  14   7   3   2   3   9  24  29  23  32  29   7   0   0   0   0   0   0   0   0   0  -3  -4  -3  -1   0   0   0   0   0   0   0  -2  -3  -2  -1   1   7   4   2   2   4  19  67  82  53  45  34   6  -1   0   0   0   0   0   0   0  -1  -5  -8  -6  -1   0   0  -1  -2  -1  -1  -1  -3  -5  -7  -6  -8  -7  -1   1   1   4  25  87 123  95  89  86  25   0   0   0   0   0   0   0   0  -2  -7 -12  -7  -1   0   0  -2  -4  -3  -2  -1  -3  -7  -9 -10 -16 -18  -9   0   1   3  24  85 124  95 153 173  84   7   0   0   0   0   0   0   0  -1  -5  -9  -6  -1   0   0  -2  -3  -2  -1  -1  -2  -4  -6  -7 -12 -14  -7   0   0   3  16  54  75  58 160 182  95  18   1   0   0   0   0   0   0   0  -3  -7  -4  -1   0   0  -2  -2  -1  -1   0  -1  -3  -3  -4  -8 -10  -7   0   0   1   6  16  21  39 155 188 135  47   4   0   0   0   0   0   0   0  -3  -7  -5  -1   0   0  -2  -3  -3  -2  -1  -3  -5  -6  -7 -13 -16 -10  -2   0   0   1   5   9  50 172 199 164  87   9   0   0   0   0   0   1   1   0  -6  -4  -1   0   0  -3  -4  -3  -3  -2  -3  -7  -7  -8 -14 -18 -13  -3   0   0   0   0   8  58 168 194 166 101  11   0   0   0   0   1   4  10   8  -2  -3  -1   0   0  -3  -5  -4  -3  -3  -3  -6  -7 -10 -16 -21 -15  -4  -1   0   0   0   6  50 153 187 162 105  14   0   0   0   0   2  14  43  43  14  -1   0   0   0  -3  -6  -6  -3  -3  -4  -7  -9 -11 -21 -28 -18  -5  -1   0   0  -2  -1  30 118 173 156 108  16   1   0   0   0   1  18  68  99  56   5   0   0   0  -3  -8  -8  -4  -3  -4  -9 -11 -14 -26 -35 -24  -6  -2   0   0  -3  -7  14  92 157 147 107  18   1   0   0   0   0   7  56 108 110  22   1   0   0  -3  -8  -8  -4  -3  -4  -9 -12 -14 -25 -35 -23  -7  -2   0  -1  -4  -7  10  90 160 145 106  19   1   0   0   0   0   2  21  87 116  43   4   0   0  -3  -7  -7  -3  -2  -3  -7 -11 -12 -21 -30 -21  -6  -2   0  -1  -3  -7  10  89 160 150 110  22   2   0   0   0   0   0   3  21  40  24   3   0   0  -1  -3  -3  -2  -1  -1  -3  -4  -6 -11 -18 -13  -3  -1   0   0  -3  -4  12  80 170 160 115  24   2   0   0   0   0   0   0   3   9   7   1   0   0   0  -2  -3  -1   0   0   8   7   3  -1  -9  -7  -3  -1   0   0  -2  -3   9  64 158 158 105  18   1   0   0   0   0   0   0  -1  -1   0   0   0   0   0  -1  -2   0   0   8  28  29  21  14   1  -3  -1   0   0   0  -2  -3   8  59 151 141  72  11   1   0   0   0   0   0   0  -3  -6  -3   0   0   0   0  -1  -1   0   3  21  76  85  69  57  27   3   0   0   0   0  -2  -6   3  43 110  83  32   6   0   0   0   0   0   0  -1  -6 -10  -5   0   0   0   0  -2  -2   0   7  33 102 117 117 136 105  36   7   0   0   0  -3 -10  -7  17  41  15   3   0   0   0   0   0   0   0  -2  -7 -12  -7   0   0   0  -1  -3  -2   0   8  39 106 120 124 152 152  91  20   3   0   0  -3 -11 -14 -17 -18 -18  -8   0   0   0   0   0   0   0  -2  -7 -13  -7   0   0   0  -2  -3  -3   0   8  37 104 121 126 156 164 115  29   5   1   0  -2 -13 -20 -32 -36 -27 -12   0   0   0   0   0   0   0  -2  -7 -11  -7   0   0   0  -2  -3  -3   0   5  27  92 121 128 160 169 114  27   5   1   0  -2 -13 -24 -38 -38 -27 -12   0   0   0   0   0   0   0  -1  -5  -9  -5   0   0   0  -2  -2  -3   0   1  12  57 107 124 158 163  94  19   4   1   0  -1 -12 -21 -35 -34 -23 -10   0   0   0   0   0   0   0   0  -2  -3  -3   0   0   0  -1   0  -2  -1   0   3  24  57  87 124 117  51  10   2   0   0  -1  -7 -13 -21 -20 -13  -5   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  -1  -1   0  10  19  30  47  45  18   3   0   0   0   0   0  -4  -7  -3  -1   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   1   0  -1  -1  -2   1   8  10  19  19   7   0   0   0   0   0   0  -2  -3   0   0   1   0   0],1,R,0.0,Eight
1,[  0   0   0   0   0   0   1   2   0   0   0   0   0   2   0  -1  -2  -3  -3  -3  -2   3   3   0  -2  -1   0  -1  -2   0  -3  -8  -6  -4  -4  -1   0   0   0   0   0   0   0   0   2   0   0   0   0   1   5   1   0  -2  -3  -3  -3   0   6   8   0  -2  -1   0   0  -1   0  -4  -8  -7  -6  -4  -1   0   0   0   0   0   0   0   0   1   0   0   0   0   6  11   5   0  -2  -3  -3  -2   2  11  14   2  -1  -1   0   0  -2   0  -6 -10  -8  -7  -5  -1   0   0   0   0   0   0   0   0   0   0   0   0   2  23  39  11   0  -2  -3  -4  -3   6  33  37   6   0  -1   0  -1  -3  -3 -10 -17 -16 -13  -7  -1   0   0   0   0   0   0  -2  -4  -7  -4  -1   0   3  69 121  41   0  -3  -7 -10 -10  10 142 157  15  -3  -2  -1  -3  -7 -14 -25 -41 -43 -32 -18  -3   0   0   0   0   0   0  -3  -7 -11  -7  -2   0   3  71 131  99   5  -3  -8 -14 -14  14 187 222  54  -2  -3  -2  -3  -9 -19 -32 -54 -57 -43 -24  -4   0   0   0   0   0   0  -2  -6 -10  -6  -1   0   1  39 127 122  16  -2  -7 -14 -14   3 144 223  95   0  -2  -2  -3  -8 -18 -31 -53 -56 -43 -23  -3   0   0   0   0   0   0   0  -3  -5  -3  -1   0   0  14  91 118  22   0  -7 -13 -13  -5  85 221 124   4  -1  -1  -2  -6 -13 -25 -46 -49 -38 -20  -3   0   0   0   0   0   0   1  10  19   4   0   0   0   5  29  53  18   2  -4  -9 -10  -5  31 163 127  10   0   0   0   0   2 -10 -28 -33 -28 -14  -3   0   0   0   0   0   0   4  53 121  25   0   0   0   1  12  38  29   6  -4 -10 -13 -11  -1  51  87  12   0   0   0   8  52  25 -25 -40 -34 -18  -3   0   0   0   0   0   0   3  74 160  74   3   0   0  -1   3  28  34  10  -5 -17 -21 -21 -22  12  72  14   0  -1   0  21 142 124 -16 -58 -50 -26  -4   0   0   0   0   0   0   1  62 160 113  11   0   0  -3  -1  13  22  12  -3 -17 -21 -22 -28 -11  30  13   0   0   0  18 142 160  38 -54 -51 -27  -4   0   0   0   0   0   0   0  22 139 120  22   0   0  -3  -3   4  10   9   0 -13 -18 -19 -25 -18   7  10   0   0   0   8 119 164  78 -41 -44 -24  -3   0   0   0   0   0   0   0   7  45  63  16   1   0   0   0   3   6   4   2  -3  -7  -9 -10  -3   7   9   2   0   0   4  54 101  57 -15 -23 -12  -2   0   0   0   0   0   0   0   5  16  18   7   1   0   0   1   3   3   3   4   3  -1  -3  -2   2   7   7   3   0   0   3  19  43  46  14 -11  -7  -1   0   0   0   0   0   0   0   1   9   8   3   1   0   0   0   2   2   3   5  12   0  -2  -2   1   4   6   3   0   0   2  14  42  62  24  -8  -5  -1   0   0   0   0   0   0   0   0   3   3   2   0   0   0   0   1   1   4  11  17   7  -1  -1   0   4   7   5   0   0   0  10  32  62  29  -7  -5  -1   0   0   0   0   0   0   0   0   2   1   0   0   0   0   1   0   0   4  12  19  10   0   0   0   6   8   6   1   0   0   8  21  47  32  -4  -3  -1   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1   0   0   0   9  17  11   0   0   2   4   6   5   1   0   0   9  23  44  38  -2  -3   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   2   0   0   0   1  11   6   1   0   1   1   3   3   0   0   0  10  31  64  52   7  -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   0   0   0   0   3   4   1   0   0   0   1   2   0   0   0  10  31  76  61  10  -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   2   0  -1   0   1   2   2   3   3   0   0   1   0   0   1  10  24  60  54  11   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   4   3   0  -1  -1   0   1   3   6  10   2   0   1   0   1   3   9  18  43  43  10   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   3   0  -1  -1   0   1   3  10  14   4   1   2   2   4   9  10  10  21  19   3   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   3   2   0  -1  -1   0   0   2   9  16   7   3   2   3   9  25  29  24  32  29   7   0   0   0   0   0   0   0   0   0  -2  -4  -3  -1   0   0   0   0   0   0  -1  -2  -3  -3  -1   0   7   4   2   2   4  20  69  84  54  46  34   6  -3   0   0   0   0   0   0   0  -1  -5  -8  -6  -1   0   0  -1  -2  -2  -1  -2  -3  -6  -7  -7  -9  -7  -2   0   1   4  25  88 124  99  92  87  25  -2   0   0   0   0   0   0   0  -1  -7 -12  -7  -2   0   0  -2  -5  -3  -2  -2  -3  -7  -9 -10 -17 -18 -10   0   1   3  25  86 125  98 155 173  85   7   0   0   0   0   0   0   0   0  -4  -8  -6  -1   0   0  -2  -3  -3  -1  -1  -2  -4  -6  -7 -13 -14  -7   0   1   3  17  57  78  61 162 182  96  18   2   0   0   0   0   0   0   0  -3  -7  -4  -1   0   0  -2  -2  -2  -1  -1  -1  -3  -3  -4  -8 -10  -7   0   0   1   6  17  22  40 157 190 135  47   5   0   0   0   0   0   0   0  -3  -7  -5  -1   0   0  -2  -4  -3  -2  -2  -3  -5  -7  -7 -12 -16 -11  -2   0   0   2   5  10  52 175 200 164  87   9   0   0   0   0   0   1   2   0  -6  -5  -1   0   0  -3  -4  -3  -3  -2  -3  -7  -8  -8 -14 -19 -13  -3   0   0   0   0   9  60 170 195 166 102  12   0   0   0   0   1   4  10   8  -2  -3  -1   0   0  -3  -5  -4  -3  -3  -3  -7  -7 -10 -17 -21 -15  -4  -1   0   0   0   7  53 156 188 162 105  14   0   0   0   0   2  14  43  42  14  -1   0   0   0  -3  -7  -7  -4  -3  -4  -7  -9 -11 -21 -28 -19  -5  -1   0   0  -2   0  32 120 174 156 109  17   1   0   0   0   1  17  67  98  55   6   0   0   0  -3  -9  -8  -5  -3  -4  -9 -12 -14 -26 -36 -25  -6  -2   0   0  -3  -6  17  95 158 147 108  18   1   0   0   0   0   7  56 106 109  22   2   0   0  -3  -8  -8  -5  -3  -4  -9 -12 -14 -26 -36 -25  -7  -2  -1  -1  -4  -7  11  92 160 144 107  20   2   0   0   0   0   2  21  86 115  43   4   0   0  -3  -7  -7  -4  -2  -3  -7 -10 -12 -23 -32 -22  -6  -2  -1  -1  -3  -7  11  93 161 150 110  24   2   0   0   0   0   0   4  21  41  25   4   0   0  -1  -4  -4  -3  -1  -1  -3  -4  -6 -12 -19 -14  -4  -2   0   0  -2  -3  13  83 171 160 116  25   3   0   0   0   0   0   0   3   9   7   1   0   0   0  -3  -3  -2   0   0   8   7   3  -2  -8  -8  -3  -1   0   0  -1  -3  10  69 160 158 107  19   2   0   0   0   0   0   0  -1  -1   0   0   0   0   0  -1  -3  -1   0   9  28  29  21  14   0  -4  -1   0   0   0  -2  -3   9  63 155 142  75  12   1   0   0   0   0   0   0  -3  -5  -3   0   0   0   0  -2  -2   0   3  21  77  85  69  55  25   3   0   0   0   0  -2  -6   3  47 117  87  36   6   0   0   0   0   0   0  -1  -6  -9  -5   0   0   0  -1  -3  -3   0   7  34 103 116 117 136 105  36   7   0   0   0  -3 -10  -7  20  46  17   4   0   0   0   0   0   0   0  -1  -7 -10  -6   0   0   0  -1  -3  -3   0   9  40 107 120 124 152 151  93  21   3   0   0  -3 -11 -13 -17 -19 -19 -10   0   0   0   0   0   0   0  -1  -7 -12  -7   0   0   0  -2  -4  -3   0   8  39 104 120 125 156 164 117  31   5   1   0  -2 -12 -20 -33 -37 -29 -14  -1   0   0   0   0   0   0  -1  -7 -10  -6  -1   0   0  -2  -4  -4   0   6  28  93 121 127 159 168 116  28   6   1   0  -1 -13 -24 -39 -41 -30 -14  -2   0   0   0   0   0   0   0  -5  -7  -5  -1   0   0  -2  -3  -4  -1   1  13  58 107 124 158 163  97  21   4   1   0  -1 -11 -21 -36 -37 -27 -12  -2   0   0   0   0   0   0   0  -2  -3  -2   0   0   0  -1   0  -3  -1   0   4  25  58  88 127 121  54  10   2   0   0  -1  -7 -13 -22 -23 -17  -7  -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  -2  -1   0  10  20  31  48  47  19   3   0   0   0   0  -1  -3  -7  -7  -5   0   0   0   0   0   0   0   0   0   1   2   0   0   0   0   0   1   0  -2  -2  -1   1   7  10  20  20   7   0   0   0   0   0   0  -1  -3   0  -1   1   0   0],1,R,0.06599998474121094,Eight
2,[  0   0   0   0   0   0   0   2   1   0   0   0   0   1   3  -2  -2  -3  -4   0  -1   1   5   1  -1   0   0   0   0   0  -6 -10  -9  -8  -4  -1   0   0   0   0   0   0   0   0   2   0   0   0   0   2   3   3  -1  -2  -3  -3   0   0   3   9   2  -1   0   0   0   0   0  -6 -11  -9  -9  -5  -1   0   0   0   0   0   0   0   0   1   0   0   0   0   6  10   7   0  -2  -3  -3   0   0  10  14   2  -1   0   0   0   0   0  -7 -14 -12 -10  -5  -1   0   0   0   0   0   0   0   0   0   0   0   0   1  22  37  13   0  -2  -3  -5   0   7  32  38   7   0   0   0   0  -1  -3 -11 -21 -19 -15  -7  -2   0   0   0   0   0   0  -1  -4  -7  -4   0   0   3  69 120  41   0  -3  -7 -10  -8  11 142 158  16  -2  -2  -1  -2  -6 -13 -26 -44 -46 -36 -19  -3  -1   0   0   0   0   0  -3  -7 -11  -6  -1   0   3  72 131 100   5  -3  -8 -14 -13  15 186 222  56  -2  -2  -2  -3  -7 -19 -35 -58 -60 -46 -25  -4  -1   0   0   0   0   0  -2  -6 -10  -6  -1   0   1  40 128 124  16  -2  -7 -14 -14   3 145 225  97   0  -2  -1  -3  -7 -18 -33 -56 -60 -46 -24  -4  -1   0   0   0   0   0   0  -3  -5  -3   0   0   0  15  94 121  23   0  -7 -13 -13  -3  86 222 126   5   0  -1  -2  -5 -14 -28 -50 -53 -40 -21  -4  -1   0   0   0   0   0   1  10  18   4   0   0   0   5  29  57  19   2  -4  -9  -9  -4  32 168 131  10   0   0   0   0   2 -11 -32 -37 -30 -16  -3   0   0   0   0   0   0   4  51 120  25   0   0   0   0  12  40  32   6  -4 -10 -12 -10   0  54  91  13   0   0   0   9  52  24 -30 -43 -36 -19  -3  -1   0   0   0   0   0   3  74 159  73   2   0   0  -1   4  31  39  10  -5 -16 -21 -20 -22  14  76  14   0   0   0  21 141 124 -20 -62 -52 -28  -5  -1   0   0   0   0   0   1  62 160 113  11   0   0  -2   0  14  25  13  -2 -16 -21 -21 -28 -10  32  14   0   0   0  19 142 160  40 -58 -52 -29  -5  -1   0   0   0   0   0   0  23 140 120  22   0   0  -2  -2   5  11  10   0 -12 -18 -19 -25 -17   7  10   0   0   0   9 119 164  80 -45 -46 -25  -5  -1   0   0   0   0   0   0   7  47  65  16   1   0   0   0   3   6   5   3  -3  -7  -9 -10  -3   7  10   1   0   0   5  54 103  59 -19 -25 -14  -3   0   0   0   0   0   0   0   5  17  18   7   1   0   0   1   3   3   3   4   3  -1  -3  -1   2   8   8   3   0   0   3  19  44  47  -2 -12  -8  -2   0   0   0   0   0   0   0   1   9   9   3   1   0   0   0   2   2   3   9  13   0  -2  -2   2   6   6   3   0   0   3  13  43  63  25 -10  -7  -2   0   0   0   0   0   0   0   0   3   4   2   1   0   0   1   1   1   6  12  19   7   0   0   1   5   7   5   1   0   1   9  32  64  30  -8  -6  -2   0   0   0   0   0   0   0   0   2   3   1   0   0   1   1   1   0   5  13  21  10   0   0   1   7   8   6   1   0   0   7  21  48  34  -5  -5  -2   0   0   0   0   0   0   0   0   1   1   0   0   0   1   1   1   0   1   9  18  12   1   0   2   5   6   5   1   0   1   7  24  46  40  -3  -3  -2   0   0   0   0   0   0   0   0   1   0   0   0   0   2   2   1   0   0   2  13   7   2   0   1   1   3   3   1   0   1   9  32  65  54   7  -3  -1   0   0   0   0   0   0   0   0   0   0   0   0   0   2   3   1   0   0   0   3   5   2   1   0   0   1   2   1   0   2   9  33  78  64  10  -3  -1   0   0   0   0   0   0   0   0   0   0   0   0   0   2   4   2   0  -1   0   0   3   3   4   3   1   0   1   1   1   2   9  25  61  58  11  -1  -1   0   0   0   0   0   0   0   0   1   0   0   0   0   2   4   3   0  -1  -1   0   3   3   9  10   3   0   1   1   2   3   8  18  44  46  11   0  -1   0   0   0   0   0   0   0   0   1   0   0   0   0   2   4   3   0  -1  -2   0   2   7  12  14   6   2   2   3   4  10  10  11  17  18   2   0  -1   0   0   0   0   0   0   0   0   0   0   0   0   0   1   3   2   0   0  -1   0   0   3  10  15   8   3   3   3  10  25  29  25  32  31   7  -1  -1   0   0   0   0   0   0   0  -2  -3  -3   0   0   0   0   0   0   0  -1  -2  -3  -2   0   1   7   3   2   3   5  21  71  87  57  47  36   6  -4  -2   0   0   0   0   0   0  -1  -5  -7  -5  -1   0   0   0  -2  -2  -1  -2  -3  -6  -7  -6  -7  -7  -1   0   2   5  27  89 125 104  96  90  25  -4  -2   0   0   0   0   0   0  -1  -7 -11  -7  -1   0   0  -2  -4  -4  -2  -2  -3  -7 -10 -10 -16 -18 -10   0   1   4  26  87 125 103 158 175  86   7  -1   0   0   0   0   0   0  -1  -5  -8  -5  -1   0   0  -2  -3  -3  -1  -1  -2  -4  -6  -7 -11 -14  -7   0   1   3  18  58  80  63 164 184  98  18   0   0   0   0   0   0   0   0  -3  -6  -3  -1   0   0  -1  -2  -2  -1   0  -1  -2  -3  -3  -7 -10  -7   0   0   2   7  18  23  42 159 190 135  47   4   0   0   0   0   0   0   0  -3  -7  -4  -1   0   0  -2  -3  -3  -2  -2  -3  -5  -6  -6 -11 -16 -11  -2   0   0   2   5   9  53 176 201 164  88   9   0   0   0   0   0   0   1   0  -5  -4   0   0   0  -2  -4  -3  -3  -2  -3  -6  -7  -8 -14 -19 -14  -3   0   0   0   1   8  62 172 197 166 102  12   0   0   0   0   1   4   9   7  -1  -3   0   0   0  -2  -4  -5  -3  -3  -3  -6  -7  -9 -15 -21 -16  -4   0   0   0   0   7  55 159 190 162 105  14   0   0   0   0   2  14  41  41  14   0   0   0   0  -3  -6  -7  -3  -3  -4  -7  -9 -10 -20 -28 -19  -5  -1   0   0  -2   0  33 124 175 155 109  17   1   0   0   0   1  17  66  97  55   6   0   0   0  -3  -8  -8  -5  -3  -4  -8 -11 -14 -25 -36 -25  -7  -2   0   0  -3  -7  17  98 160 147 108  18   1   0   0   0   0   7  55 106 109  22   2   0   0  -3  -7  -8  -5  -3  -4  -8 -12 -14 -25 -36 -25  -7  -2   0   0  -4  -7  10  95 161 144 108  21   2   0   0   0   0   2  21  87 115  43   4   0   0  -2  -7  -7  -4  -2  -3  -7 -11 -11 -21 -31 -22  -6  -2   0   0  -3  -7  10  96 163 149 110  24   2   0   0   0   0   0   3  21  41  25   3   0   0  -1  -4  -4  -3  -1  -1  -2  -4  -5 -10 -19 -14  -4  -1   0   0  -3  -3  12  87 173 160 116  25   3   0   0   0   0   0   0   3   9   7   2   0   0   0  -2  -3  -2   0   0   9   7   3  -1  -9  -8  -3  -1   0   0  -1  -3  10  71 164 158 107  19   2   0   0   0   0   0   0  -1  -1   0   0   0   0   0  -1  -2  -1   0  10  30  32  23  14   0  -3  -1   0   0   0  -1  -3   8  65 159 144  76  12   1   0   0   0   0   0   0  -3  -6  -3   0   0   0   0  -2  -2   0   3  22  80  87  70  57  26   3   0   0   0   0  -3  -6   0  51 124  91  36   6   0   0   0   0   0   0  -1  -5 -10  -5   0   0   0   0  -3  -2   0   7  36 105 116 117 137 105  38   7   1   0   0  -4 -10  -9  24  52  19   4   0   0   0   0   0   0   0  -2  -6 -11  -6   0   0   0  -1  -3  -2   0   9  42 109 120 124 153 152  95  22   3   0   0  -3 -10 -15 -19 -20 -19 -11  -1   0   0   0   0   0   0  -2  -7 -12  -7   0   0   0  -1  -3  -3   0   9  40 107 120 126 156 164 120  32   6   1   0  -3 -12 -22 -36 -40 -29 -15  -2   0   0   0   0   0   0  -2  -6 -10  -6   0   0   0  -1  -4  -3   0   6  29  95 121 128 160 168 119  29   6   2   0  -2 -12 -27 -43 -43 -31 -16  -2   0   0   0   0   0   0  -1  -4  -9  -5   0   0   0  -1  -3  -3   0   1  14  61 108 124 158 164 100  22   4   2   0  -2 -11 -24 -40 -40 -28 -14  -2   0   0   0   0   0   0   0  -2  -3  -2   0   0   0   0  -1  -1  -1   0   5  25  60  91 130 124  58  11   2   0   0  -1  -6 -15 -26 -25 -18  -9  -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  -1  -1   0  10  21  32  50  47  21   3   0   0   0   0   0  -6 -10  -9  -5  -2   0   0   0   0   0   0   0   0   1   1   0   0   0   0   0   0   0  -1  -2  -1   0   9  10  21  21   9   0   0   0   0   0   0  -3  -6  -3  -1   0   0   0],1,R,0.13100004196166992,Eight
